"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.768208625E1,-4.358054445E-1,6.012832189E-1,-2.220047450E-1
1.769205625E1,-9.117437652E-1,3.063151628E-1,-3.044972634E-1
1.770202625E1,-1.200753582E0,1.944082260E-2,-7.329777181E-2
1.771199725E1,-1.102350936E0,3.473830819E-2,5.151402837E-1
1.772196725E1,-1.028989648E0,6.116187572E-2,1.262894500E0
1.773193725E1,-9.594565333E-1,2.645572722E-2,1.971896296E0
1.774190725E1,-9.378699287E-1,2.687906563E-2,2.484774876E0
1.775187725E1,-8.431943710E-1,2.098331809E-2,2.718940076E0
1.776184725E1,-6.659833910E-1,-7.973964930E-2,2.703484715E0
1.777181725E1,-6.114277726E-1,-2.802102685E-1,2.424012365E0
1.778178725E1,-7.390101443E-1,-4.538585401E-1,1.902050135E0
1.779175725E1,-9.073371573E-1,-5.962902814E-1,1.286307337E0
1.780172725E1,-1.036435274E0,-7.306008250E-1,7.775060195E-1
1.781169725E1,-1.137701447E0,-8.898766404E-1,2.865428030E-1
1.782166725E1,-1.218376286E0,-1.038902872E0,-2.663383341E-1
1.783163725E1,-1.351377491E0,-1.288628097E0,-6.895101017E-1
1.784160725E1,-1.241122978E0,-1.417825835E0,-9.337266648E-1
1.785157825E1,-1.151356669E0,-1.514123045E0,-1.101369846E0
1.786154825E1,-1.076502807E0,-1.600977001E0,-1.158274364E0
1.787151825E1,-1.016854922E0,-1.613614588E0,-1.051360949E0
1.788148825E1,-9.338501872E-1,-1.674812132E0,-1.078568044E0
1.789145825E1,-8.218687715E-1,-1.756915811E0,-1.157779105E0
1.790142825E1,-7.567386098E-1,-1.861540040E0,-1.293580688E0
1.791139825E1,-7.233221378E-1,-1.904075026E0,-1.512109264E0
1.792136825E1,-6.701949211E-1,-1.951182534E0,-1.660222160E0
1.793133825E1,-5.370705949E-1,-1.943342003E0,-1.574007888E0
1.794130825E1,-4.903871926E-1,-1.898985609E0,-1.229008132E0
1.795127825E1,-4.135510513E-1,-1.753748374E0,-8.225213939E-1
1.796124825E1,-3.734346934E-1,-1.489506851E0,-6.376891530E-1
1.797121825E1,-1.787081414E-1,-1.080853720E0,-5.397658324E-1
1.798118925E1,1.721493378E-1,-4.928664851E-1,-3.610258055E-1
1.799115925E1,4.525952126E-1,-1.098457932E-2,-3.518608797E-1
1.800112925E1,4.002140275E-1,2.425781733E-1,-7.943009770E-1
1.801109925E1,8.471427765E-2,2.744262028E-1,-1.389460407E0
1.802106925E1,-2.797814483E-1,1.625800771E-1,-1.671023136E0
1.803103925E1,-5.050005174E-1,9.713511586E-2,-1.420210329E0
1.804100925E1,-4.990153806E-1,6.261666298E-2,-1.003604400E0
1.805097925E1,-4.025125314E-1,8.670719147E-2,-7.703683233E-1
1.806094925E1,-1.838488854E-1,2.236624306E-1,-6.143353736E-1
1.807091925E1,1.901981942E-1,4.845961833E-1,-4.568195701E-1
1.808088925E1,5.828885362E-1,7.994921350E-1,-3.600475663E-1
1.809085925E1,8.136581113E-1,1.097031212E0,-3.409260017E-1
1.810082925E1,7.982870239E-1,1.311571401E0,-3.570719182E-1
1.811079925E1,5.533558580E-1,1.371035246E0,-3.815349144E-1
1.812077025E1,2.260338420E-1,1.396920285E0,-2.710009038E-1
1.813074113E1,7.921339989E-2,1.436604753E0,-7.788374305E-2
1.814071113E1,-3.121441059E-2,1.443951194E0,6.612031460E-3
1.815068113E1,-8.396996364E-2,1.470002294E0,-1.667625904E-2
1.816065113E1,-1.147340655E-2,1.554270027E0,-6.886265874E-3
1.817062112E1,4.910462469E-2,1.627139783E0,-1.230751187E-1
1.818059113E1,2.174575116E-1,1.662026610E0,-1.012293363E-1
1.819056112E1,2.539865296E-1,1.544954828E0,2.196494865E-1
1.820053113E1,2.345734081E-1,1.274981280E0,4.026796156E-1
1.821050112E1,4.236165945E-1,1.024128712E0,4.441305274E-1
1.822047113E1,6.926778308E-1,9.891009665E-1,4.873525608E-1
1.823044112E1,8.910044222E-1,8.497308272E-1,4.648811263E-1
1.824041113E1,8.157373081E-1,4.450479555E-1,4.477341664E-1
1.825038112E1,8.144082360E-1,2.903206891E-1,1.375341135E-1
1.826035113E1,9.120675547E-1,3.477941412E-1,-3.482800448E-1
1.827032212E1,1.174131867E0,5.483834589E-1,-8.662404406E-1
1.828029213E1,1.584413886E0,8.623888797E-1,-9.787081254E-1
1.829026212E1,1.833659493E0,1.004503702E0,-3.140106833E-1
1.830023213E1,1.888878990E0,7.383957481E-1,3.942683959E-1
1.831020212E1,1.909131698E0,3.710093415E-1,9.095659697E-1
1.832017213E1,1.856037518E0,-3.815015852E-2,1.270133353E0
1.833014212E1,1.758059526E0,-5.306476843E-1,1.554288738E0
1.834011213E1,1.730466369E0,-9.787718600E-1,1.801177479E0
1.835008212E1,1.842600909E0,-1.256066122E0,2.065023145E0
1.836005213E1,1.935533777E0,-1.360669886E0,2.114263718E0
1.837002213E1,1.948274275E0,-1.433653078E0,2.005653441E0
1.837999213E1,1.975057300E0,-1.430676261E0,1.840738571E0
1.838996213E1,1.863286750E0,-1.341885121E0,1.540074742E0
1.839993213E1,1.557079030E0,-1.176857985E0,1.085657208E0
1.840990312E1,1.214015871E0,-1.064472161E0,5.445710742E-1
1.841987313E1,8.507115515E-1,-9.632165122E-1,6.892697811E-3
1.842984312E1,5.482736774E-1,-9.319970584E-1,-3.355915868E-1
1.843981313E1,3.180575413E-1,-9.582838011E-1,-5.143468165E-1
1.844978313E1,1.860097240E-1,-1.058152490E0,-6.353759944E-1
1.845975313E1,6.986063227E-2,-1.174378181E0,-6.486585295E-1
1.846972313E1,-2.103696629E-2,-1.226620129E0,-4.336026156E-1
1.847969313E1,-9.928572178E-2,-1.207965172E0,-1.540682852E-1
1.848966313E1,-2.303077912E-1,-1.174356546E0,2.964129031E-2
1.849963313E1,-3.613162659E-1,-1.101266935E0,1.601505589E-1
1.850960313E1,-5.636639875E-1,-9.923952878E-1,2.536984080E-1
1.851957312E1,-7.486810005E-1,-8.687851489E-1,2.802816045E-1
1.852954313E1,-8.254074334E-1,-6.615253276E-1,2.022306311E-1
1.853951312E1,-8.536765283E-1,-3.786627620E-1,2.896067441E-2
1.854948313E1,-8.943249097E-1,-1.592132503E-1,-2.477266467E-1
1.855945312E1,-9.642668183E-1,-5.801958203E-2,-5.867523032E-1
1.856942413E1,-1.004105945E0,5.217645943E-2,-8.453179336E-1
1.857939413E1,-9.957844801E-1,1.765566766E-1,-9.357433695E-1
1.858936413E1,-9.331359498E-1,2.748372620E-1,-8.043716365E-1
1.859933412E1,-9.586498368E-1,3.012812948E-1,-5.369615078E-1
1.860930413E1,-1.107093685E0,2.243401229E-1,-2.650039995E-1
1.861927412E1,-1.179044989E0,1.766753751E-1,-4.552875996E-2
1.862924413E1,-1.121186498E0,2.162931848E-1,2.347481668E-2
1.863921412E1,-1.055390704E0,3.041709888E-1,-1.342561644E-1
1.864918413E1,-9.934778997E-1,5.075979602E-1,-4.001179504E-1
1.865915412E1,-8.577613932E-1,7.332402581E-1,-5.198081160E-1
1.866912413E1,-7.396654710E-1,8.602458751E-1,-3.494553351E-1
1.867909412E1,-6.692332734E-1,9.603747654E-1,4.394124091E-2
1.868906413E1,-6.141114253E-1,1.019694768E0,3.887012619E-1
1.869903412E1,-5.184118009E-1,1.028382561E0,7.624511933E-1
1.870900413E1,-4.044342189E-1,1.047098329E0,1.139935157E0
1.871897512E1,-1.509758390E-1,1.042965517E0,1.511505831E0
1.872894513E1,1.923578268E-1,1.079234626E0,1.680306761E0
1.873891512E1,4.180169354E-1,1.039405732E0,1.479497003E0
1.874888513E1,5.795744075E-1,1.083934618E0,1.301199026E0
1.875885512E1,7.164243237E-1,1.216202729E0,1.461664749E0
1.876882513E1,6.831188757E-1,1.327752401E0,1.641487096E0
1.877879512E1,4.399394625E-1,1.131646729E0,1.616864471E0
1.878876513E1,7.747136816E-2,8.379457641E-1,1.446617525E0
1.879873513E1,-7.828880891E-2,5.340612888E-1,1.141060161E0
1.880870513E1,-2.196183501E-1,4.341300344E-1,7.523203075E-1
1.881867513E1,-3.038050627E-1,4.598536903E-1,5.551328999E-1
1.882864513E1,-8.081191901E-2,5.494897521E-1,7.205184710E-1
1.883861513E1,8.482899271E-2,7.999306762E-1,8.271021026E-1
1.884858513E1,9.841507137E-2,9.095408267E-1,4.196722090E-1
1.885855513E1,2.179289068E-1,1.013769785E0,-1.028642178E-2
1.886852512E1,2.429649301E-1,1.057837910E0,-4.624311429E-1
1.887849513E1,3.757168617E-2,9.905493218E-1,-9.781169719E-1
1.888846613E1,-1.922588992E-1,9.455836487E-1,-1.364467653E0
1.889843613E1,-2.424566608E-1,9.136069804E-1,-1.564294494E0
1.890840613E1,-2.934211021E-1,8.360179371E-1,-1.758340777E0
1.891837613E1,-3.228529159E-1,6.182220179E-1,-1.714568521E0
1.892834613E1,-4.959304627E-1,3.487215096E-1,-1.415482271E0
1.893831613E1,-7.761541432E-1,-1.635349274E-2,-9.875222182E-1
1.894828612E1,-1.116520055E0,-3.976656282E-1,-4.350439543E-1
1.895825613E1,-1.333362805E0,-8.343181515E-1,-3.657450932E-1
1.896822612E1,-1.498801878E0,-1.153674359E0,-6.237096298E-1
1.897819613E1,-1.668455039E0,-1.334218252E0,-7.333484316E-1
1.898816612E1,-1.741434138E0,-1.465858957E0,-6.457010078E-1
1.899813613E1,-1.530972674E0,-1.474164927E0,-9.561986840E-1
1.900810612E1,-1.099065531E0,-1.205940866E0,-1.013190325E0
1.901807613E1,-6.548808441E-1,-1.011538487E0,-9.596543884E-1
1.902804612E1,-3.026725667E-1,-8.911688751E-1,-1.011761266E0
1.903801613E1,-8.198563792E-2,-7.862850291E-1,-8.277797949E-1
1.904798612E1,5.978350427E-2,-8.667193276E-1,-5.793222463E-1
1.905795713E1,8.127227761E-2,-1.076851301E0,-4.464074332E-1
1.906792712E1,1.442261057E-1,-1.199628212E0,-4.223461407E-1
1.907789713E1,2.304159647E-1,-1.265987678E0,-3.885416329E-1
1.908786712E1,2.007584118E-1,-1.262434909E0,-3.381327868E-1
1.909783713E1,-4.531416714E-2,-1.289418055E0,-3.387724721E-1
1.910780712E1,-2.416976922E-1,-1.310951012E0,-2.578698117E-1
1.911777713E1,-7.526009738E-2,-1.197641328E0,1.822109342E-2
1.912774688E1,3.168584966E-1,-9.822497839E-1,2.902271336E-1
1.913771688E1,7.136785443E-1,-7.416070390E-1,3.491039175E-1
1.914768688E1,9.695051926E-1,-5.376871473E-1,4.107908732E-1
1.915765688E1,1.100176356E0,-4.255024678E-1,3.315991080E-1
1.916762688E1,1.110126782E0,-3.944736332E-1,4.751330495E-2
1.917759688E1,1.241001940E0,-2.686959314E-1,-1.201941955E-1
1.918756688E1,1.409850233E0,-2.466998756E-2,-2.698443246E-1
1.919753687E1,1.500906583E0,3.278054345E-1,-5.402955902E-1
1.920750688E1,1.375358969E0,6.076841658E-1,-8.727407902E-1
1.921747687E1,1.186299118E0,6.560523337E-1,-1.111030616E0
1.922744788E1,9.749149635E-1,5.888479453E-1,-1.028132300E0
1.923741788E1,7.027665436E-1,4.490111983E-1,-7.933356017E-1
1.924738788E1,5.902038416E-1,2.488645148E-1,-4.846219110E-1
1.925735788E1,5.851981864E-1,2.228186774E-1,-1.390964895E-1
1.926732788E1,7.425026131E-1,3.022952020E-1,1.650364923E-1
1.927729787E1,1.041694625E0,4.595677614E-1,4.412642223E-1
1.928726788E1,1.178746708E0,6.405899566E-1,5.821037668E-1
1.929723787E1,1.112735006E0,7.646854144E-1,6.375815642E-1
1.930720788E1,9.303655390E-1,7.760021156E-1,5.659286141E-1
1.931717787E1,7.593078033E-1,6.934850389E-1,2.652805728E-1
1.932714788E1,8.077004564E-1,6.908280641E-1,8.445016623E-2
1.933711787E1,9.714505613E-1,8.050446510E-1,1.837569380E-1
1.934708788E1,1.113696800E0,7.649514627E-1,3.255215120E-1
1.935705787E1,1.220570307E0,6.479305512E-1,6.092903960E-1
1.936702788E1,1.187641200E0,4.556501269E-1,7.785737211E-1
1.937699787E1,1.190740956E0,4.206241357E-1,8.369172388E-1
1.938696788E1,1.252807469E0,5.676786858E-1,8.850936180E-1
1.939693788E1,1.215345089E0,7.606888425E-1,8.137686968E-1
1.940690788E1,1.146224129E0,7.929262966E-1,5.057870775E-1
1.941687887E1,7.645593338E-1,6.655517203E-1,3.810887718E-1
1.942684888E1,1.722837507E-1,6.645413214E-1,4.199242240E-1
1.943681887E1,-8.829741485E-2,8.746996075E-1,4.881892973E-1
1.944678888E1,2.087252066E-1,9.699185908E-1,5.405528677E-1
1.945675887E1,6.340142510E-1,7.396493912E-1,7.041357422E-1
1.946672888E1,6.161829476E-1,4.156692052E-1,1.118275900E0
1.947669888E1,4.104462529E-1,6.762655735E-2,1.496250445E0
1.948666888E1,3.044534824E-1,-2.277934885E-1,1.654393655E0
1.949663888E1,3.246885031E-1,-5.785153306E-1,1.617366747E0
1.950660888E1,3.576268190E-1,-8.996754044E-1,1.511668383E0
1.951657888E1,3.938697620E-1,-1.149512311E0,1.363316336E0
1.952654888E1,3.924192140E-1,-1.379892608E0,1.131843195E0
1.953651888E1,4.228665429E-1,-1.393021361E0,6.994462752E-1
1.954648887E1,4.803173371E-1,-1.260942700E0,1.644430000E-1
1.955645888E1,4.575146578E-1,-1.188258301E0,-3.100930488E-1
1.956642887E1,5.013773999E-1,-1.109668799E0,-6.068000668E-1
1.957639888E1,4.908009562E-1,-1.086422024E0,-9.078123897E-1
1.958636887E1,3.534042522E-1,-1.061135155E0,-1.081429086E0
1.959633888E1,1.783751607E-1,-1.148517700E0,-1.132328514E0
1.960630988E1,-2.399682686E-2,-1.369516139E0,-1.106797816E0
1.961627988E1,-2.963411285E-1,-1.644637576E0,-1.101511348E0
1.962624988E1,-4.369163789E-1,-1.742167379E0,-1.060413609E0
1.963621988E1,-4.337735005E-1,-1.716501610E0,-1.013669212E0
1.964618987E1,-3.674915104E-1,-1.659216439E0,-1.046588452E0
1.965615988E1,-2.641291098E-1,-1.582171771E0,-1.108419249E0
1.966612987E1,-9.580107361E-2,-1.467556989E0,-1.095775230E0
1.967609988E1,1.253014460E-1,-1.247594091E0,-1.082282195E0
1.968606987E1,2.778322059E-1,-9.053635758E-1,-1.086668776E0
1.969603988E1,3.517486131E-1,-7.100730050E-1,-1.086950027E0
1.970600987E1,3.012064505E-1,-5.384572256E-1,-9.728942388E-1
1.971597988E1,1.800467335E-1,-3.435198265E-1,-8.798451573E-1
1.972594987E1,9.242810726E-2,-2.351791066E-1,-8.695698452E-1
1.973591988E1,-1.343614143E-1,-2.290681815E-1,-9.588334394E-1
1.974588988E1,-4.673286246E-1,-2.956878483E-1,-1.063806748E0
1.975585988E1,-4.958052957E-1,-3.935047495E-1,-1.100558252E0
1.976582988E1,-3.074445525E-1,-3.170085508E-1,-8.800761223E-1
1.977579988E1,-3.106798169E-1,-1.507236779E-1,-1.462026107E-1
1.978576988E1,-5.291281392E-1,7.928824425E-2,4.699073929E-1
1.979573988E1,-6.982907923E-1,3.207607090E-1,6.926407009E-1
1.980570988E1,-7.519067632E-1,4.826321036E-1,4.903890198E-1
1.981568088E1,-5.324214372E-1,8.683074313E-1,1.177740330E-1
1.982565087E1,-1.249830651E-1,1.108709271E0,6.899182373E-1
1.983562088E1,-1.321848614E-1,1.136495240E0,8.005171520E-1
1.984559088E1,-3.149064036E-1,1.106161639E0,6.015977991E-1
1.985556088E1,-4.385084295E-1,1.159896381E0,2.543076879E-1
1.986553088E1,-4.876063299E-1,1.354334428E0,-2.620768833E-1
1.987550088E1,-4.645127517E-1,1.543590673E0,-7.266299808E-1
1.988547088E1,-6.340958928E-1,1.605132617E0,-1.008938230E0
1.989544087E1,-8.307015755E-1,1.660167781E0,-8.124530733E-1
1.990541088E1,-8.472114082E-1,1.726669918E0,-6.735717613E-1
1.991538087E1,-6.669949593E-1,1.764747571E0,-5.150186616E-1
1.992535088E1,-5.944685083E-1,1.753257793E0,-1.862753338E-1
1.993532087E1,-7.454840353E-1,1.733100686E0,-4.692916811E-2
1.994529088E1,-7.722879642E-1,1.749405647E0,-4.204615831E-2
1.995526087E1,-6.934680820E-1,1.816817611E0,-5.757753253E-2
1.996523088E1,-6.618994032E-1,1.789618703E0,-1.642570585E-1
1.997520087E1,-7.280012260E-1,1.730722039E0,-5.426917791E-2
1.998517088E1,-9.113862079E-1,1.754774560E0,-7.222831607E-2
1.999514087E1,-1.034736365E0,1.691794201E0,-2.271830392E-1
2.000511088E1,-9.156432002E-1,1.377488818E0,5.675307512E-3
2.001508088E1,-7.205981393E-1,1.045630093E0,5.591698176E-1
2.002505188E1,-5.075015543E-1,7.907102019E-1,1.228194199E0
2.003502187E1,-2.811144673E-1,4.908375013E-1,1.991430674E0
2.004499188E1,-1.969067413E-1,2.205949813E-1,2.736537271E0
2.005496187E1,-1.910380371E-1,-5.577659011E-3,3.260568831E0
2.006493188E1,-1.888091516E-1,-2.062798280E-1,3.440305223E0
2.007490187E1,-2.845833280E-1,-3.954805237E-1,3.183266301E0
2.008487188E1,-5.822736284E-1,-5.539722276E-1,2.399229527E0
2.009484188E1,-1.023591060E0,-7.211792064E-1,1.488034523E0
2.010481188E1,-1.373527621E0,-8.854502982E-1,6.271121246E-1
2.011478188E1,-1.507468328E0,-9.366350698E-1,8.965535760E-3
2.012475188E1,-1.549261887E0,-9.216837394E-1,-4.040502030E-1
2.013472150E1,-1.508645958E0,-1.042665555E0,-6.267607069E-1
2.014469150E1,-1.504454089E0,-1.221186896E0,-6.909257126E-1
2.015466150E1,-1.473350702E0,-1.343462116E0,-7.772464031E-1
2.016463150E1,-1.406678264E0,-1.478069113E0,-6.854714298E-1
2.017460150E1,-1.320838653E0,-1.656617351E0,-4.301048112E-1
2.018457150E1,-1.348439265E0,-1.787873894E0,-2.318847853E-1
2.019454150E1,-1.484167028E0,-1.916941824E0,-1.064368665E-1
2.020451150E1,-1.595221294E0,-2.047354614E0,-2.470097780E-2
2.021448150E1,-1.681112507E0,-2.086051487E0,-1.469604099E-1
2.022445150E1,-1.753699988E0,-2.013184070E0,-4.551039970E-1
2.023442150E1,-1.719397736E0,-1.867380824E0,-8.758140868E-1
2.024439150E1,-1.573254475E0,-1.806566858E0,-1.267510293E0
2.025436250E1,-1.357323233E0,-1.654120590E0,-1.617629871E0
2.026433250E1,-1.181551472E0,-1.400299391E0,-1.921661696E0
2.027430250E1,-1.035376635E0,-1.196158474E0,-2.118456756E0
2.028427250E1,-8.708388372E-1,-1.092784379E0,-2.236417900E0
2.029424250E1,-8.054948135E-1,-1.008430692E0,-2.110366548E0
2.030421250E1,-7.489549425E-1,-9.909913713E-1,-1.943646058E0
2.031418250E1,-7.530911898E-1,-1.042541594E0,-1.709333509E0
2.032415250E1,-5.692625503E-1,-1.004028908E0,-1.369134901E0
2.033412250E1,-1.762457509E-1,-8.236844051E-1,-1.035197491E0
2.034409250E1,1.372433607E-1,-6.084641844E-1,-8.027069342E-1
2.035406250E1,2.283347945E-1,-4.665464133E-1,-7.263364506E-1
2.036403250E1,1.304620524E-1,-2.721598220E-1,-6.239271462E-1
2.037400250E1,1.171733777E-1,6.531632245E-2,-4.213193697E-1
2.038397250E1,1.090853629E-1,2.870848399E-1,-1.499302107E-1
2.039394250E1,7.888273984E-2,3.402623427E-1,5.226475239E-2
2.040391250E1,1.481526572E-1,5.145134622E-1,2.354007161E-1
2.041388250E1,1.967150988E-1,7.518765038E-1,1.164356053E-1
2.042385250E1,4.287513269E-1,1.023849800E0,-2.528897381E-1
2.043382250E1,6.234475283E-1,1.245063416E0,1.556756848E-1
2.044379250E1,6.432866925E-1,1.411927748E0,8.401513338E-2
2.045376250E1,7.594987880E-1,1.527202681E0,4.088864350E-1
2.046373250E1,9.751515564E-1,1.643890886E0,6.617469370E-1
2.047370250E1,1.151757057E0,1.835604715E0,8.722209728E-1
2.048367250E1,1.274168517E0,1.999422648E0,1.069159874E0
2.049364250E1,1.397613034E0,1.936180918E0,1.240361670E0
2.050361250E1,1.678350428E0,1.900408822E0,1.095646591E0
2.051358350E1,1.992232912E0,2.167986181E0,5.528530705E-1
2.052355350E1,2.287137818E0,2.487810166E0,1.362015331E-1
2.053352350E1,2.308818562E0,2.569899226E0,-1.817332166E-1
2.054349350E1,2.046730131E0,2.435380522E0,-2.514647716E-1
2.055346350E1,1.750147512E0,2.241474572E0,-6.819432199E-2
2.056343350E1,1.551421995E0,1.908080953E0,2.501105565E-1
2.057340350E1,1.481122383E0,1.526790453E0,7.256932569E-1
2.058337350E1,1.626373067E0,1.365227206E0,1.343691326E0
2.059334350E1,2.100253935E0,1.246668477E0,2.082449602E0
2.060331350E1,2.669641031E0,1.093112993E0,2.612713709E0
2.061328350E1,2.913383385E0,9.545585400E-1,2.937933505E0
2.062325350E1,2.786986463E0,8.012036151E-1,3.170753260E0
2.063322350E1,2.527321556E0,6.479714817E-1,3.167909174E0
2.064319350E1,2.126732759E0,4.041490209E-1,2.997934123E0
2.065316350E1,1.697823118E0,1.553827393E-1,2.526183688E0
2.066313350E1,1.427799577E0,9.120136142E-2,1.907106807E0
2.067310350E1,1.186615233E0,1.166519523E-1,1.451121050E0
2.068307350E1,8.785223709E-1,9.524880409E-2,1.283261522E0
2.069304350E1,4.976591554E-1,5.496207297E-2,1.094361958E0
2.070301350E1,7.438155323E-2,-1.239609718E-3,9.177228355E-1
2.071298350E1,-1.545014177E-1,1.983200133E-2,7.685837531E-1
2.072295350E1,-3.222532108E-2,-1.125284958E-1,6.391831166E-1
2.073292350E1,1.770367330E-1,-3.130283511E-1,7.202097380E-1
2.074289350E1,2.473535943E-1,-6.032087070E-1,8.336433828E-1
2.075286350E1,2.143625803E-1,-9.817130095E-1,6.611803418E-1
2.076283350E1,2.895253216E-1,-1.041630013E0,4.152072752E-1
2.077280350E1,6.051223545E-1,-1.101162854E0,9.122182667E-2
2.078277350E1,6.789683028E-1,-1.398094406E0,-4.415244234E-1
2.079274450E1,5.300670558E-1,-1.714044026E0,-1.149040441E0
2.080271450E1,2.437568258E-1,-1.972972183E0,-1.735389286E0
2.081268450E1,-1.131114632E-1,-2.186799012E0,-1.689782174E0
2.082265450E1,-3.264102157E-1,-2.151409909E0,-9.260516095E-1
2.083262450E1,-4.626479284E-1,-1.976636633E0,-5.787176442E-1
2.084259450E1,-5.265254704E-1,-2.098051727E0,-1.617383704E0
2.085256450E1,-6.669160949E-1,-2.128460757E0,-2.324674603E0
2.086253450E1,-8.802611867E-1,-2.050951821E0,-2.697007754E0
2.087250450E1,-1.007062005E0,-1.777302128E0,-3.180523372E0
2.088247450E1,-9.586148266E-1,-1.457123802E0,-3.361152050E0
2.089244450E1,-7.554142155E-1,-1.267948249E0,-3.256811995E0
2.090241450E1,-5.417021379E-1,-1.146243718E0,-2.946918921E0
2.091238450E1,-3.809426645E-1,-1.029022247E0,-2.709706737E0
2.092235450E1,-3.853147008E-1,-9.407538486E-1,-2.653917868E0
2.093232450E1,-6.027726509E-1,-7.251213992E-1,-2.652909808E0
2.094229450E1,-1.014587956E0,-2.947289050E-1,-2.443496457E0
2.095226450E1,-1.385235355E0,2.218445313E-1,-1.877960191E0
2.096223450E1,-1.378268251E0,7.062237829E-1,-1.032507187E0
2.097220450E1,-1.008453935E0,1.155210423E0,-2.272777641E-1
2.098217450E1,-5.084716804E-1,1.638388656E0,2.167691481E-1
2.099214450E1,3.264939040E-4,2.081607018E0,2.632398945E-1
2.100211450E1,4.107943815E-1,2.401539761E0,-6.734822989E-3
2.101208450E1,6.492300218E-1,2.599059876E0,-2.791250253E-1
2.102205450E1,7.781682166E-1,2.622939904E0,-4.014324045E-1
2.103202450E1,7.583457901E-1,2.431891488E0,-3.061491019E-1
2.104199450E1,4.568171581E-1,2.228433527E0,8.904432356E-2
2.105196450E1,1.373237599E-1,1.981826622E0,6.891657007E-1
2.106193450E1,-1.745605834E-1,1.784338083E0,1.151258290E0
2.107190450E1,-5.309419089E-1,1.748664805E0,1.377963027E0
2.108187450E1,-8.801648538E-1,1.831098266E0,1.334134637E0
2.109184450E1,-1.116923659E0,1.915633802E0,1.044898022E0
2.110181550E1,-1.268732799E0,1.783559818E0,4.606910115E-1
2.111178550E1,-1.324908608E0,1.552209468E0,-7.403685987E-2
2.112175550E1,-1.259834214E0,1.328638839E0,-1.229084730E-1
2.113172617E1,-1.054349973E0,8.908092713E-1,6.844259477E-1
2.114169617E1,-7.813726370E-1,3.333304685E-1,1.966292909E0
2.115166617E1,-6.275090043E-1,-2.096121562E-1,2.894466473E0
2.116163617E1,-7.063371458E-1,-8.224488884E-1,3.221632807E0
2.117160617E1,-1.045290078E0,-1.227796004E0,3.233755254E0
2.118157617E1,-1.448683346E0,-1.287369776E0,3.086025935E0
2.119154617E1,-1.611108472E0,-1.127754822E0,2.717810394E0
2.120151617E1,-1.580323028E0,-8.517457777E-1,2.076276696E0
2.121148617E1,-1.494703126E0,-5.248092395E-1,1.329205434E0
2.122145617E1,-1.311214575E0,-2.540743840E-1,7.472893631E-1
2.123142617E1,-1.043242310E0,-1.888118559E-1,3.957746387E-1
2.124139617E1,-7.314992496E-1,-3.957085651E-1,1.086897987E-1
2.125136617E1,-4.148178871E-1,-6.558517742E-1,-1.725758922E-1
2.126133617E1,-5.048115062E-2,-9.752290320E-1,-4.849680662E-1
2.127130617E1,2.870099042E-1,-1.378228490E0,-8.080875421E-1
2.128127617E1,3.392344753E-1,-1.774805367E0,-1.004693736E0
2.129124617E1,2.214463359E-1,-2.116092727E0,-1.039770014E0
2.130121617E1,6.326955942E-2,-2.481378229E0,-1.009766196E0
2.131118617E1,-1.012226485E-1,-2.779569270E0,-1.055459847E0
2.132115617E1,-2.481409219E-1,-3.012877268E0,-1.167908236E0
